time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-01T20:20:09.260Z,32.8963333,-116.2685,6.16,1.46,ml,39,71,0.02374,0.19,ci,ci37252071,2015-10-01T21:57:35.290Z,"26km ENE of Pine Valley, California",earthquake
2015-10-01T20:19:37.360Z,19.4046667,-155.635,4.132,2.23,ml,31,148,0.007244,0.07,hv,hv61050526,2015-10-01T21:22:38.340Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-01T20:15:09.280Z,47.5873333,-122.5618333,20.854,0.88,md,6,189,0.1579,0.11,uw,uw61086666,2015-10-02T19:36:59.060Z,"2km E of Enetai, Washington",earthquake
2015-10-01T20:08:27.192Z,41.8598,-119.6167,5.8,1.6,ml,6,193.26,0.163,0.1763,nn,nn00513100,2015-10-04T02:43:15.325Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-01T20:04:48.520Z,41.8687,-119.5953,7.2,3,ml,7,128.96,0.171,0.1497,nn,nn00513098,2015-10-04T02:43:53.014Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-01T19:46:39.656Z,39.6153,-119.7785,8.7,-0.1,ml,8,123.43,0.04,0.1254,nn,nn00513112,2015-10-04T02:44:18.379Z,"2km N of Sun Valley, Nevada",earthquake
2015-10-01T19:42:46.910Z,-15.7422,-72.2717,29.86,4.9,mb,,151,3.2,1.44,us,us10003jkl,2015-10-01T21:20:31.820Z,"40km NW of Lluta, Peru",earthquake
2015-10-01T19:33:55.596Z,41.8812,-119.6402,10.8,1,ml,5,219.65,0.136,0.2004,nn,nn00513105,2015-10-04T02:43:36.285Z,"67km ESE of Lakeview, Oregon",earthquake
2015-10-01T19:14:17.602Z,36.3752,-116.5629,0,0.1,ml,3,133.48,0.208,0.074,nn,nn00513087,2015-10-04T02:42:11.004Z,"55km WNW of Pahrump, Nevada",earthquake
2015-10-01T19:11:29.000Z,61.4965,-149.892,33.3,2,ml,,,,0.89,ak,ak11728140,2015-10-02T08:14:56.505Z,"4km SE of Big Lake, Alaska",earthquake
2015-10-01T19:10:12.701Z,36.3761,-116.5692,1,0.8,ml,6,131.48,0.207,0.1257,nn,nn00513083,2015-10-04T02:42:32.096Z,"55km WNW of Pahrump, Nevada",earthquake
2015-10-01T19:08:09.000Z,60.0801,-152.4798,99.1,1.9,ml,,,,0.49,ak,ak11728133,2015-10-01T19:32:43.333Z,"47km SSE of Redoubt Volcano, Alaska",earthquake
2015-10-01T19:00:13.564Z,41.886,-119.6282,7.5,1.2,ml,5,178.52,0.141,0.2163,nn,nn00513123,2015-10-04T02:45:21.450Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-01T18:55:11.000Z,60.0286,-141.9578,0,1.6,ml,,,,0.7,ak,ak11728130,2015-10-02T00:54:46.952Z,"26km E of Cape Yakataga, Alaska",earthquake
2015-10-01T18:52:26.130Z,35.8936667,-120.438,11.17,0.45,md,19,89,0.01258,0.03,nc,nc72533716,2015-10-01T21:45:32.060Z,"27km NNW of Shandon, California",earthquake
2015-10-01T18:45:55.000Z,63.4224,-151.9636,12.2,1.2,ml,,,,0.08,ak,ak11728125,2015-10-01T19:03:29.188Z,"150km W of Cantwell, Alaska",earthquake
2015-10-01T18:44:55.990Z,48.359,-114.1545,5.98,1,ml,8,157,0.375,0.18,mb,mb80100499,2015-10-05T19:55:00.240Z,"2km SE of Columbia Falls, Montana",earthquake
2015-10-01T18:41:02.000Z,60.2002,-151.7314,69.8,1.5,ml,,,,0.56,ak,ak11728067,2015-10-01T19:32:42.242Z,"30km SW of Cohoe, Alaska",earthquake
2015-10-01T18:39:49.856Z,41.867,-119.6029,6.4,0.7,ml,5,222.81,0.167,0.1299,nn,nn00513121,2015-10-04T02:45:00.373Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-01T18:29:59.010Z,15.0429,-60.4906,63.45,4.5,mb,,108,0.457,0.91,us,us10003jk7,2015-10-02T02:55:40.483Z,"60km ENE of Petite Riviere Salee, Martinique",earthquake
2015-10-01T18:28:46.760Z,46.8461667,-121.7606667,2.892,-0.04,md,8,82,0.02173,0.05,uw,uw61086631,2015-10-02T19:31:19.390Z,"27km NNW of Packwood, Washington",earthquake
2015-10-01T18:18:37.000Z,64.6421,-148.9615,11.9,0.2,ml,,,,0.46,ak,ak11728064,2015-10-01T23:22:31.852Z,"10km NE of North Nenana, Alaska",earthquake
2015-10-01T18:10:07.000Z,61.7394,-146.5938,86.8,1.4,ml,,,,0.48,ak,ak11728063,2015-10-01T18:34:33.381Z,"68km SW of Glennallen, Alaska",earthquake
2015-10-01T18:07:14.510Z,33.8758333,-116.7925,15.21,1.4,ml,58,26,0.03846,0.12,ci,ci37252047,2015-10-01T18:46:01.590Z,"5km S of Cabazon, California",earthquake
2015-10-01T18:04:35.490Z,32.6706667,-115.6716667,7.92,1.36,ml,18,179,0.05082,0.12,ci,ci37252039,2015-10-01T18:28:36.556Z,"13km NW of Progreso, B.C., MX",earthquake
2015-10-01T18:02:53.570Z,48.891,-120.699,10.943,1.73,ml,7,151,0.6402,0.1,uw,uw61086621,2015-10-01T20:10:38.900Z,"39km NNW of Mazama, Washington",earthquake
2015-10-01T17:59:44.120Z,35.7768333,-121.1873333,7.55,0.67,md,7,84,0.04272,0.02,nc,nc71097239,2015-10-01T21:00:49.360Z,"14km N of San Simeon, California",earthquake
2015-10-01T17:58:22.430Z,38.776,-122.759,0.2,2.2,md,32,59,0.03276,0.13,nc,nc72533706,2015-10-02T02:00:55.813Z,"0km WSW of The Geysers, California",earthquake
2015-10-01T17:51:06.690Z,9.4557,-84.0864,36.71,4.2,mb,,135,0.379,0.88,us,us10003jjz,2015-10-02T02:47:45.074Z,"9km ENE of Quepos, Costa Rica",earthquake
2015-10-01T17:05:14.860Z,39.2781667,-123.3126667,7.69,1.43,md,15,83,0.07293,0.04,nc,nc72533696,2015-10-03T02:56:54.000Z,"9km W of Redwood Valley, California",earthquake
2015-10-01T16:56:23.600Z,36.7595,-98.0347,5.753,2.5,ml,,74,,0.95,us,us10003jk6,2015-10-02T16:34:04.880Z,"27km W of Medford, Oklahoma",earthquake
2015-10-01T16:56:23.500Z,33.8623333,-117.5086667,-0.54,1.05,ml,20,56,0.0456,0.17,ci,ci37252015,2015-10-01T17:33:57.566Z,"2km SSE of Home Gardens, California",quarry blast
2015-10-01T16:55:03.120Z,37.441,-118.6128333,9.93,1.16,md,15,90,0.09549,0.1,nc,nc72533691,2015-10-01T17:16:41.790Z,"16km WNW of West Bishop, California",earthquake
2015-10-01T16:47:54.680Z,-32.8004,-72.0895,12.4,4.1,mwr,,134,0.44,1.02,us,us10003ji6,2015-10-02T16:10:04.587Z,"50km WNW of Valparaiso, Chile",earthquake
2015-10-01T16:38:10.790Z,35.3503333,-118.4791667,8.51,1.8,ml,27,79,0.07582,0.11,ci,ci37251999,2015-10-01T17:28:41.550Z,"24km N of Tehachapi, California",earthquake
2015-10-01T16:19:49.540Z,41.732,-112.381,3.1,0.74,md,7,112,0.083,0.06,uu,uu60125187,2015-10-05T16:06:40.410Z,"18km W of Tremonton, Utah",earthquake
2015-10-01T16:12:35.000Z,63.0257,-149.803,92.4,1.4,ml,,,,0.47,ak,ak11728049,2015-10-01T16:40:11.389Z,"59km SW of Cantwell, Alaska",earthquake
2015-10-01T15:59:56.730Z,36.4641667,-120.9993333,7.59,1.86,md,29,147,0.1186,0.06,nc,nc72533676,2015-10-01T18:28:31.850Z,"27km NE of Greenfield, California",earthquake
2015-10-01T15:37:20.200Z,36.731,-98.5605,6.598,2.8,ml,,121,,0.91,us,us10003jit,2015-10-02T15:59:17.330Z,"12km SE of Alva, Oklahoma",earthquake
2015-10-01T15:27:58.501Z,37.9074,-118.0596,1.4,1.1,ml,9,160.64,0.491,0.1237,nn,nn00513048,2015-10-04T02:39:42.865Z,"65km NNE of Dixon Lane-Meadow Creek, California",earthquake
2015-10-01T15:24:37.590Z,41.8709,-119.6176,3.4,1.2,ml,4,221.86,0.156,0.0301,nn,nn00513120,2015-10-04T02:44:39.450Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-01T15:16:44.679Z,41.8816,-119.6076,5.7,0.7,ml,4,220.37,0.156,0.147,nn,nn00513085,2015-10-04T02:41:50.262Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-01T15:05:01.860Z,36.9616667,-120.3476667,5.24,2.11,md,12,315,0.6319,0.15,nc,nc72533666,2015-10-02T01:07:11.430Z,"14km NE of Firebaugh, California",earthquake
2015-10-01T15:01:51.240Z,47.6498333,-113.5406667,6,0.89,ml,7,202,0.341,0.17,mb,mb80100509,2015-10-05T20:05:08.630Z,"43km E of Pablo, Montana",earthquake
2015-10-01T14:43:59.184Z,37.8067,-117.0011,9.4,1,ml,14,163.6,0.32,0.1741,nn,nn00513042,2015-10-04T02:46:25.007Z,"23km ENE of Goldfield, Nevada",earthquake
2015-10-01T14:39:21.010Z,38.8153333,-122.8223333,3.68,0.89,md,9,88,0.02236,0.04,nc,nc72533641,2015-10-03T01:52:29.190Z,"7km NW of The Geysers, California",earthquake
2015-10-01T14:36:28.770Z,38.8295,-122.8098333,3.77,0.66,md,9,119,0.02431,0.05,nc,nc72533636,2015-10-03T01:51:58.640Z,"7km W of Cobb, California",earthquake
2015-10-01T14:04:31.800Z,36.564,-121.155,3.54,1.16,md,25,92,0.03027,0.06,nc,nc72533626,2015-10-01T21:51:35.000Z,"21km NE of Soledad, California",earthquake
2015-10-01T14:00:28.600Z,38.787,-122.7163333,1.23,1.01,md,9,105,0.01373,0.04,nc,nc72533621,2015-10-01T21:49:03.600Z,"3km S of Cobb, California",earthquake
2015-10-01T13:49:07.630Z,19.3256667,-155.1745,4.937,0.79,md,18,95,0.05372,0.08,hv,hv61050356,2015-10-01T16:56:51.410Z,"13km SSE of Volcano, Hawaii",earthquake
2015-10-01T13:42:44.590Z,26.4601,127.8497,35,4.4,mb,,143,0.532,1.36,us,us10003jgv,2015-10-02T06:25:34.832Z,"4km NE of Ishikawa, Japan",earthquake
2015-10-01T13:38:53.000Z,61.0361,-146.5193,21.2,1.1,ml,,,,0.17,ak,ak11728047,2015-10-01T13:54:00.100Z,"14km SW of Valdez, Alaska",earthquake
2015-10-01T13:34:20.905Z,37.2551,-114.583,7.3,1.8,ml,17,137.53,0.402,0.1497,nn,nn00513034,2015-10-04T02:38:39.466Z,"40km S of Caliente, Nevada",earthquake
2015-10-01T13:07:41.760Z,37.535,-118.8293333,7.55,0.91,md,24,144,0.05493,0.03,nc,nc72533616,2015-10-01T16:52:38.200Z,"17km SE of Mammoth Lakes, California",earthquake
2015-10-01T13:05:52.230Z,36.016,-117.6985,2.72,0.5,ml,11,79,0.0549,0.07,ci,ci37251967,2015-10-01T16:29:15.951Z,"21km ENE of Little Lake, California",earthquake
2015-10-01T12:50:49.020Z,34.0291667,-117.2466667,16.25,0.69,ml,24,51,0.1021,0.12,ci,ci37251959,2015-10-01T23:40:45.749Z,"2km SSE of Loma Linda, California",earthquake
2015-10-01T12:42:06.000Z,59.6036,-151.5017,4.2,1.1,ml,,,,0.55,ak,ak11728042,2015-10-01T23:22:32.739Z,"5km SSE of Homer, Alaska",earthquake
2015-10-01T12:41:35.910Z,19.3788333,-155.2826667,2.262,1.8,ml,30,53,0.007711,0.07,hv,hv61050336,2015-10-01T17:36:21.140Z,"7km SW of Volcano, Hawaii",earthquake
2015-10-01T12:28:42.200Z,18.645,-65.4736,69,2.9,Md,7,201.6,0.381784,0.14,pr,pr15274002,2015-10-01T20:31:12.685Z,"39km NE of Luquillo, Puerto Rico",earthquake
2015-10-01T12:27:27.657Z,37.2513,-115.2257,0,1.5,ml,11,127.16,0.208,0.2169,nn,nn00513032,2015-10-04T02:38:17.652Z,"13km SSW of Alamo, Nevada",earthquake
2015-10-01T12:22:45.590Z,33.7515,-116.8416667,15.23,0.61,ml,23,84,0.0898,0.18,ci,ci37251943,2015-10-01T13:16:54.420Z,"5km E of Valle Vista, California",earthquake
2015-10-01T12:12:24.000Z,62.2827,-150.2745,25.9,1.5,ml,,,,0.57,ak,ak11727993,2015-10-01T12:46:48.791Z,"9km WSW of Talkeetna, Alaska",earthquake
2015-10-01T12:10:19.516Z,36.6958,-116.323,8.9,-0.2,ml,14,78.55,0.094,0.1265,nn,nn00513031,2015-10-04T02:41:29.263Z,"45km ESE of Beatty, Nevada",earthquake
2015-10-01T12:08:41.330Z,19.426,-155.4631667,11.505,1.79,md,46,44,0.05394,0.1,hv,hv61050326,2015-10-01T20:42:38.370Z,"23km W of Volcano, Hawaii",earthquake
2015-10-01T11:54:45.550Z,36.949,-121.55,4.7,0.7,md,26,63,0.02799,0.22,nc,nc72533606,2015-10-01T21:47:32.900Z,"6km SSE of Gilroy, California",earthquake
2015-10-01T11:48:44.000Z,61.4793,-149.9514,33.4,1.3,ml,,,,0.11,ak,ak11727987,2015-10-01T12:18:23.111Z,"4km S of Big Lake, Alaska",earthquake
2015-10-01T11:45:46.699Z,41.8715,-119.6394,11.3,1.2,ml,6,207.44,0.142,0.1965,nn,nn00513071,2015-10-04T02:41:07.869Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-01T11:40:51.000Z,62.7362,-143.2248,10.4,0.9,ml,,,,0.03,ak,ak11727983,2015-10-01T12:18:24.546Z,"68km S of Tok, Alaska",earthquake
2015-10-01T11:39:29.200Z,33.0773333,-116.4603333,8.86,0.68,ml,16,77,0.1153,0.23,ci,ci37251927,2015-10-01T13:13:31.750Z,"13km E of Julian, California",earthquake
2015-10-01T11:38:14.000Z,62.2423,-150.6486,15.7,2.2,ml,,,,1.11,ak,ak11727980,2015-10-02T08:15:55.699Z,"29km WSW of Talkeetna, Alaska",earthquake
2015-10-01T11:31:41.510Z,38.8033333,-122.7948333,1.81,0.53,md,8,78,0.004642,0.02,nc,nc72533601,2015-10-01T21:44:01.340Z,"4km NW of The Geysers, California",earthquake
2015-10-01T11:03:08.000Z,62.5477,-150.825,69.6,1.6,ml,,,,0.56,ak,ak11727931,2015-10-01T11:48:43.718Z,"44km NW of Talkeetna, Alaska",earthquake
2015-10-01T11:01:24.300Z,18.9115,-64.5071,55,3.1,Md,3,262.8,0.24434176,0.17,pr,pr15274001,2015-10-01T19:04:01.382Z,"55km NNE of Road Town, British Virgin Islands",earthquake
2015-10-01T10:53:57.093Z,37.1784,-117.2288,12.3,0.5,ml,10,166.71,0.213,0.1361,nn,nn00513028,2015-10-04T02:40:46.744Z,"51km NW of Beatty, Nevada",earthquake
2015-10-01T10:32:18.530Z,38.8425,-122.8205,1.33,0.57,md,8,113,0.0397,0.04,nc,nc72533591,2015-10-03T01:51:28.120Z,"8km WNW of Cobb, California",earthquake
2015-10-01T10:32:14.000Z,62.0277,-150.5002,56.6,1.9,ml,,,,0.7,ak,ak11727924,2015-10-01T10:51:13.061Z,"37km WSW of Y, Alaska",earthquake
2015-10-01T10:28:39.680Z,20.1893333,-155.4538333,14.676,1.75,md,15,241,0.2782,0.12,hv,hv61050291,2015-10-01T22:31:05.100Z,"11km N of Honoka'a, Hawaii",earthquake
2015-10-01T10:26:08.110Z,38.8306667,-122.8125,2.97,0.62,md,9,103,0.02635,0.02,nc,nc72533586,2015-10-01T21:41:30.080Z,"7km W of Cobb, California",earthquake
2015-10-01T10:25:44.956Z,36.7008,-116.3119,10.1,0.6,ml,22,76.61,0.084,0.139,nn,nn00513027,2015-10-04T02:40:25.707Z,"46km ESE of Beatty, Nevada",earthquake
2015-10-01T10:18:35.200Z,32.7388333,-115.425,11.5,1.6,ml,21,148,0.0688,0.18,ci,ci37251919,2015-10-01T16:24:00.527Z,"9km SSW of Holtville, California",earthquake
2015-10-01T10:14:39.590Z,37.338,-121.4866667,2.58,1.06,md,19,59,0.03966,0.06,nc,nc72533581,2015-10-01T21:38:30.590Z,"27km NNE of Morgan Hill, California",earthquake
2015-10-01T10:10:42.400Z,36.5645,-121.1175,4.47,1.5,md,20,66,0.05935,0.07,nc,nc72533576,2015-10-01T20:39:58.100Z,"24km NE of Soledad, California",earthquake
2015-10-01T10:00:32.000Z,61.6199,-150.6806,35,1.4,ml,,,,0.7,ak,ak11727877,2015-10-01T10:51:11.712Z,"36km WSW of Willow, Alaska",earthquake
2015-10-01T09:59:45.670Z,38.813,-122.7936667,3.65,0.53,md,7,93,0.005185,0.02,nc,nc72533571,2015-10-01T21:35:58.300Z,"5km NW of The Geysers, California",earthquake
2015-10-01T09:50:09.690Z,38.7965,-122.7271667,1.89,1.21,md,11,61,0.02446,0.04,nc,nc72533566,2015-10-01T20:35:13.590Z,"2km S of Cobb, California",earthquake
2015-10-01T09:45:56.000Z,61.8091,-149.7926,35.7,2.4,ml,,,,0.63,ak,ak11727870,2015-10-02T00:00:18.243Z,"14km ENE of Willow, Alaska",earthquake
2015-10-01T09:40:27.000Z,63.3408,-151.4717,0.2,1.9,ml,,,,0.72,ak,ak11727867,2015-10-01T10:21:57.081Z,"126km W of Cantwell, Alaska",earthquake
2015-10-01T09:31:58.057Z,41.8785,-119.6122,6.6,1.3,ml,5,191.91,0.155,0.2002,nn,nn00513026,2015-10-04T02:37:55.423Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-01T09:28:28.420Z,33.49,-116.477,15.12,0.53,ml,18,155,0.05428,0.16,ci,ci37251911,2015-10-01T13:14:05.905Z,"20km ESE of Anza, California",earthquake
2015-10-01T09:10:38.520Z,36.0091667,-120.9445,10.48,0.97,md,21,94,0.0474,0.04,nc,nc72533561,2015-10-01T20:07:09.510Z,"27km SE of King City, California",earthquake
2015-10-01T08:58:47.902Z,41.8594,-119.6047,6.2,1.1,ml,6,209.64,0.17,0.2384,nn,nn00513052,2015-10-04T02:40:03.831Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-01T08:52:29.000Z,60.0639,-152.7333,103.1,2.6,ml,,,,0.44,ak,ak11727815,2015-10-01T16:55:29.512Z,"46km S of Redoubt Volcano, Alaska",earthquake
2015-10-01T08:49:12.460Z,35.9941667,-117.378,4.11,0.92,ml,8,192,0.1102,0.06,ci,ci37251903,2015-10-01T16:20:18.320Z,"25km N of Searles Valley, California",earthquake
2015-10-01T08:47:42.650Z,40.3251667,-121.6835,4.87,1.11,md,14,77,0.09569,0.07,nc,nc72533556,2015-10-01T16:38:05.530Z,"25km SE of Shingletown, California",earthquake
2015-10-01T08:42:59.000Z,63.2889,-151.6148,4.3,2.2,ml,,,,1.19,ak,ak11727809,2015-10-02T00:01:33.468Z,"132km NW of Talkeetna, Alaska",earthquake
2015-10-01T08:42:25.000Z,62.9036,-151.307,111.4,2.5,ml,,,,0.47,ak,ak11727808,2015-10-01T16:45:04.615Z,"89km NW of Talkeetna, Alaska",earthquake
2015-10-01T08:35:49.730Z,39.352,-123.2801667,6.16,1.6,md,20,52,0.147,0.02,nc,nc72533551,2015-10-01T21:34:57.710Z,"9km SE of Willits, California",earthquake
2015-10-01T08:27:25.850Z,37.897,-112.1538333,5.98,1.24,md,9,74,0.146,0.18,uu,uu60125172,2015-10-05T15:42:52.330Z,"26km ENE of Panguitch, Utah",earthquake
2015-10-01T07:57:18.620Z,33.4703333,-116.5591667,8.37,0.38,ml,19,75,0.04341,0.16,ci,ci37251895,2015-10-01T13:14:23.778Z,"14km SE of Anza, California",earthquake
2015-10-01T07:47:32.810Z,36.2534,-97.2408,1.68,3.2,mb_lg,,59,0.438,0.48,us,us10003jfm,2015-10-02T02:34:17.692Z,"5km SE of Perry, Oklahoma",earthquake
2015-10-01T07:27:54.440Z,37.4016,-116.0399,7.8,0.3,ml,14,279.62,0.208,0.1581,nn,nn00513019,2015-10-04T02:39:00.581Z,"77km W of Alamo, Nevada",earthquake
2015-10-01T07:27:04.620Z,32.2088333,-115.2335,21.68,2.72,ml,26,112,0.1631,0.3,ci,ci37251887,2015-10-01T16:30:23.829Z,"6km WSW of Alberto Oviedo Mota, B.C., MX",earthquake
2015-10-01T07:26:19.000Z,60.4532,-142.9645,7.8,1,ml,,,,0.19,ak,ak11727677,2015-10-01T09:53:05.412Z,"52km NW of Cape Yakataga, Alaska",earthquake
2015-10-01T07:24:31.509Z,35.7189,-116.5265,0,0.4,ml,5,296.64,0.371,0.1223,nn,nn00513127,2015-10-04T02:46:03.224Z,"52km NNE of Fort Irwin, California",earthquake
2015-10-01T07:18:50.460Z,39.3746,-119.7408,5.6,0.1,ml,6,174.53,0.024,0.1276,nn,nn00513041,2015-10-04T02:39:21.585Z,"10km NW of Virginia City, Nevada",earthquake
2015-10-01T07:17:09.225Z,41.8558,-119.6322,8.1,0.7,ml,5,209.03,0.156,0.1214,nn,nn00513025,2015-10-04T02:36:52.390Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-01T07:11:02.430Z,39.2766667,-123.3135,7.15,1.48,md,16,82,0.07153,0.05,nc,nc72533541,2015-10-01T21:30:56.630Z,"9km W of Redwood Valley, California",earthquake
2015-10-01T07:03:50.730Z,36.0148333,-117.6973333,2.53,0.57,ml,19,68,0.05603,0.14,ci,ci37251879,2015-10-01T16:12:41.794Z,"21km ENE of Little Lake, California",earthquake
2015-10-01T06:53:35.017Z,41.856,-119.6132,4.4,1.3,ml,4,224.33,0.167,0.1212,nn,nn00513023,2015-10-04T02:37:34.411Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-01T06:48:33.000Z,64.4259,-149.5601,18.6,1.5,ml,,,,0.71,ak,ak11727647,2015-10-01T07:28:40.644Z,"27km SW of North Nenana, Alaska",earthquake
2015-10-01T06:42:43.121Z,39.587,-119.0941,7.2,0.6,ml,5,182.03,0.256,0.1495,nn,nn00513040,2015-10-04T02:37:13.281Z,"13km E of Fernley, Nevada",earthquake
2015-10-01T06:42:18.840Z,37.66,-118.8125,3.53,0.97,md,20,106,0.01862,0.07,nc,nc72533531,2015-10-01T16:18:01.640Z,"14km E of Mammoth Lakes, California",earthquake
2015-10-01T06:19:33.600Z,18.3059,-64.1118,39,3.1,Md,6,316.8,0.33147834,0.5,pr,pr15274003,2015-10-01T19:18:43.521Z,"54km ESE of Road Town, British Virgin Islands",earthquake
2015-10-01T06:13:03.830Z,38.787,-122.7708333,3.9,1.5,md,12,75,0.02835,0.03,nc,nc72533526,2015-10-01T18:46:56.730Z,"1km NW of The Geysers, California",earthquake
2015-10-01T06:12:11.000Z,67.7846,-149.7809,4.7,2.7,ml,,,,0.75,ak,ak11727636,2015-10-01T14:14:39.685Z,"61km NNE of Coldfoot, Alaska",earthquake
2015-10-01T06:09:21.575Z,37.4283,-116.1594,0,0.2,ml,6,311.85,0.226,0.1385,nn,nn00513124,2015-10-04T02:45:42.193Z,"78km NE of Beatty, Nevada",earthquake
2015-10-01T06:08:47.460Z,37.0621667,-97.5193333,5.87,2,ml,21,108,0.05937,0.05,ismpkansas,ismpkansas70140248,2015-10-02T13:17:50.334Z,"8km ENE of Caldwell, Kansas",earthquake
2015-10-01T06:04:39.180Z,38.8395,-122.828,2.24,0.65,md,10,109,0.04054,0.06,nc,nc72533521,2015-10-03T01:50:27.530Z,"9km WNW of Cobb, California",earthquake
2015-10-01T06:02:58.000Z,61.5201,-150.5562,29.1,1.9,ml,,,,0.43,ak,ak11727609,2015-10-01T06:36:34.884Z,"32km W of Big Lake, Alaska",earthquake
2015-10-01T05:56:35.560Z,36.2525,-97.2392,1.1,3.7,mwr,,59,0.437,0.4,us,us10003jfb,2015-10-03T15:40:15.728Z,"6km SE of Perry, Oklahoma",earthquake
2015-10-01T05:53:36.330Z,38.7951667,-122.732,0.02,1.01,md,9,88,0.02473,0.11,nc,nc72533516,2015-10-03T01:48:56.780Z,"2km NE of The Geysers, California",earthquake
2015-10-01T05:48:28.630Z,33.4266667,-116.5671667,11.99,0.53,ml,28,106,0.0739,0.15,ci,ci37251871,2015-10-01T13:14:56.651Z,"17km NNE of Warner Springs, California",earthquake
2015-10-01T05:46:33.830Z,19.2936667,-155.3868333,3.805,1.16,md,30,97,0.03954,0.08,hv,hv61050006,2015-10-01T21:56:36.790Z,"13km NE of Pahala, Hawaii",earthquake
2015-10-01T05:44:00.504Z,41.8623,-119.6353,11.1,2.9,ml,8,76.07,0.15,0.2284,nn,nn00513014,2015-10-04T02:34:56.302Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-01T05:35:53.788Z,41.8678,-119.6215,7.7,0.9,ml,4,222.26,0.155,0.0527,nn,nn00513021,2015-10-04T02:36:31.293Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-01T05:32:27.150Z,33.1895,-116.0145,7.9,1,ml,40,59,0.09349,0.19,ci,ci37251863,2015-10-01T16:08:36.681Z,"12km ENE of Ocotillo Wells, California",earthquake
2015-10-01T05:30:25.680Z,34.0906667,-117.454,5.11,2.46,ml,118,22,0.01545,0.2,ci,ci37251855,2015-10-02T05:50:32.092Z,"1km SSE of Fontana, California",earthquake
2015-10-01T05:27:42.872Z,41.8595,-119.6145,6.3,1.2,ml,5,223.73,0.164,0.0961,nn,nn00513017,2015-10-04T02:34:45.869Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-01T05:16:09.230Z,34.2525,-117.0601667,10.29,1,ml,27,55,0.04574,0.15,ci,ci37251839,2015-10-01T13:16:06.180Z,"7km NE of Running Springs, California",earthquake
2015-10-01T05:03:34.060Z,41.8593,-119.6144,5.4,1.1,ml,5,223.78,0.164,0.1082,nn,nn00513020,2015-10-04T02:36:10.232Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-01T04:58:32.710Z,36.3046667,-89.5126667,4.92,1.13,md,9,129,0.04115,0.04,nm,nm60091637,2015-10-01T13:08:43.650Z,"5km NNW of Ridgely, Tennessee",earthquake
2015-10-01T04:55:26.840Z,19.1598333,-155.4508333,37.927,1.81,md,28,162,0.01154,0.09,hv,hv61049926,2015-10-01T22:16:22.620Z,"5km SSE of Pahala, Hawaii",earthquake
2015-10-01T04:52:21.200Z,37.6355,-122.0483333,1.88,0.77,md,7,120,0.03105,0.05,nc,nc72533501,2015-10-02T01:15:16.150Z,"4km SE of Hayward, California",earthquake
2015-10-01T04:52:19.930Z,37.6475,-122.4738333,7.5,0.87,md,10,145,0.01032,0.07,nc,nc71097229,2015-10-02T01:12:43.800Z,"3km NNE of Pacifica, California",earthquake
2015-10-01T04:41:44.390Z,48.6773333,-123.2461667,17.001,1.73,ml,10,101,0.1094,0.06,uw,uw61086521,2015-10-01T18:00:17.840Z,"23km NW of Friday Harbor, Washington",earthquake
2015-10-01T04:34:36.470Z,38.846,-122.8416667,2.86,0.61,md,9,117,0.03144,0.08,nc,nc72533496,2015-10-01T21:26:55.100Z,"10km WNW of Cobb, California",earthquake
2015-10-01T04:31:02.720Z,37.64,-118.9293333,7.76,0.36,md,9,197,0.02389,0.03,nc,nc72533491,2015-10-01T15:57:57.770Z,"3km ESE of Mammoth Lakes, California",earthquake
2015-10-01T04:22:19.786Z,37.8083,-117.0265,14.7,2.7,ml,13,89.8,0.308,0.1417,nn,nn00513007,2015-10-04T02:34:34.859Z,"21km ENE of Goldfield, Nevada",earthquake
2015-10-01T04:06:09.560Z,33.9835,-116.4156667,3.19,0.87,ml,27,74,0.0431,0.19,ci,ci37251831,2015-10-01T15:41:59.968Z,"8km ENE of Desert Hot Springs, California",earthquake
2015-10-01T04:01:38.670Z,37.5708333,-118.7505,7.94,0.64,md,15,302,0.06533,0.05,nc,nc72533476,2015-10-01T15:45:25.560Z,"21km ESE of Mammoth Lakes, California",earthquake
2015-10-01T03:55:07.772Z,41.8714,-119.6132,10.2,1.7,ml,8,180.32,0.158,0.21,nn,nn00513005,2015-10-04T02:35:49.129Z,"70km ESE of Lakeview, Oregon",earthquake
